Date,Open,High,Low,Close,Adj Close,Volume
7/21/2021,432.339996,434.700012,431.01001,434.549988,431.645813,64724400
7/22/2021,434.73999,435.720001,433.690002,435.459991,432.549713,47878500
7/23/2021,437.519989,440.299988,436.790009,439.940002,436.999817,63766600
7/26/2021,439.309998,441.029999,439.26001,441.019989,438.072571,43719200
7/27/2021,439.910004,439.940002,435.98999,439.01001,436.076019,67397100
7/28/2021,439.679993,440.299988,437.309998,438.829987,435.897217,52472400
7/29/2021,439.820007,441.799988,439.809998,440.649994,437.705048,47435300
7/30/2021,437.910004,440.059998,437.769989,438.51001,435.579346,68890600
8/2/2021,440.339996,440.929993,437.209991,437.589996,434.665497,58783300
8/3/2021,438.440002,441.279999,436.100006,441.149994,438.201691,58053900
8/4/2021,439.779999,441.119995,438.730011,438.980011,436.046234,46732200
8/5/2021,440.220001,441.850006,439.880005,441.76001,438.807648,38969700
8/6/2021,442.100006,442.940002,441.799988,442.48999,439.532745,46864100
8/9/2021,442.459991,442.799988,441.309998,442.130005,439.17514,41222600
8/10/2021,442.609985,443.440002,441.880005,442.679993,439.721466,43339300
8/11/2021,443.820007,443.880005,442.619995,443.779999,440.814148,44034300
8/12/2021,443.619995,445.26001,442.660004,445.109985,442.135254,38909400
8/13/2021,445.589996,445.940002,445.070007,445.920013,442.93985,39388300
8/16/2021,444.529999,447.109985,442.869995,446.970001,443.982819,73740000
8/17/2021,444.23999,444.959991,440.850006,444.040009,441.072418,92673900
8/18/2021,442.959991,444.630005,438.920013,439.179993,436.244873,89351900
8/19/2021,436.269989,441.140015,436.119995,439.859985,436.920319,92812200
8/20/2021,440.230011,443.709991,439.709991,443.359985,440.396942,71975900
8/23/2021,445.160004,448.230011,443.440002,447.26001,444.270905,54973000
8/24/2021,447.970001,448.540009,447.420013,447.970001,444.976135,38744700
8/25/2021,448.170013,449.459991,447.769989,448.910004,445.909851,40529700
8/26/2021,448.609985,448.859985,446.160004,446.26001,443.277557,57829600
8/27/2021,447.119995,450.649994,447.059998,450.25,447.240906,77201900
8/30/2021,450.970001,453.070007,450.709991,452.230011,449.207642,48357400
8/31/2021,452.130005,452.48999,450.920013,451.559998,448.542145,59300200
9/1/2021,452.559998,453.109985,451.549988,451.799988,448.780518,48721400
9/2/2021,453.320007,454.049988,451.910004,453.190002,450.161255,42501000
9/3/2021,451.980011,453.630005,451.549988,453.079987,450.051971,47170500
9/7/2021,452.709991,452.809998,450.73999,451.459991,448.44278,51671500
9/8/2021,450.890015,451.670013,448.859985,450.910004,447.896484,56181900
9/9/2021,450.700012,452.570007,448.720001,448.980011,445.979401,57970400
9/10/2021,451.040009,451.48999,445.309998,445.440002,442.463043,89848000
9/13/2021,448.640015,448.920013,444.109985,446.579987,443.595428,83738600
9/14/2021,448.119995,448.339996,443.220001,444.170013,441.201538,78197100
9/15/2021,444.619995,448.410004,443.440002,447.880005,444.886749,78792200
9/16/2021,447.320007,448.359985,444.019989,447.170013,444.181488,77786700
9/17/2021,444.920013,445.369995,441.019989,441.399994,439.854675,118425000
9/20/2021,434.880005,436.559998,428.859985,434.040009,432.520447,166445500
9/21/2021,436.529999,437.910004,433.070007,433.630005,432.111908,92526100
9/22/2021,436.049988,440.029999,433.75,437.859985,436.327057,102350100
9/23/2021,439.850006,444.890015,439.600006,443.179993,441.628448,76396000
9/24/2021,441.440002,444.670013,441.209991,443.910004,442.355896,62094800
9/27/2021,442.809998,444.049988,441.899994,442.640015,441.090363,61371100
9/28/2021,439.690002,440.040009,432.940002,433.720001,432.201569,130436300
9/29/2021,435.190002,437.040009,433.850006,434.450012,432.929016,82329200
9/30/2021,436.019989,436.769989,428.779999,429.140015,427.637634,140181200
10/1/2021,430.980011,436.029999,427.230011,434.23999,432.719757,129240100
10/4/2021,433,433.959991,426.359985,428.640015,427.139374,128570000
10/5/2021,430.23999,435.48999,429.390015,433.100006,431.58374,90682500
10/6/2021,429.269989,435.119995,427.540009,434.899994,433.377441,113032200
10/7/2021,438.390015,441.679993,438.200012,438.660004,437.124268,72437500
10/8/2021,439.480011,439.890015,437.190002,437.859985,436.327057,74492900
10/11/2021,437.160004,440.26001,434.619995,434.690002,433.168182,65233300
10/12/2021,435.670013,436.100006,432.779999,433.619995,432.101929,71181200
10/13/2021,434.709991,436.049988,431.540009,435.179993,433.656464,72974000
10/14/2021,439.079987,442.660004,438.579987,442.5,440.950836,70236800
10/15/2021,444.75,446.26001,444.089996,445.869995,444.309021,66226800
10/18/2021,443.970001,447.549988,443.269989,447.190002,445.62442,62213200
10/19/2021,448.920013,450.709991,448.269989,450.640015,449.062347,46996800
10/20/2021,451.130005,452.730011,451.01001,452.410004,450.826141,49571600
10/21/2021,451.769989,453.829987,451.309998,453.589996,452.002014,41305400
10/22/2021,453.130005,454.670013,451.049988,453.119995,451.533661,58845100
10/25/2021,454.279999,455.899994,452.390015,455.549988,453.955139,45214500
10/26/2021,457.200012,458.48999,455.559998,455.959991,454.363708,56075100
10/27/2021,456.450012,457.160004,453.859985,453.940002,452.3508,72438000
10/28/2021,455.459991,458.399994,455.450012,458.320007,456.715454,51437900
10/29/2021,455.869995,459.559998,455.559998,459.25,457.642181,70108200
11/1/2021,460.299988,460.700012,458.200012,460.040009,458.429443,48433600
11/2/2021,460.220001,462.230011,460.079987,461.899994,460.282898,48908400
11/3/2021,461.299988,465.149994,460.829987,464.720001,463.093048,52509800
11/4/2021,465.359985,467,464.98999,466.910004,465.275391,52847100
11/5/2021,469.279999,470.649994,466.920013,468.529999,466.889709,66332200
11/8/2021,469.700012,470.230011,468.200012,468.929993,467.2883,50405200
11/9/2021,469.320007,469.570007,465.880005,467.380005,465.743744,51149100
11/10/2021,465.579987,467.380005,462.040009,463.619995,461.996887,69429700
11/11/2021,465.209991,465.290009,463.75,463.769989,462.146362,34848500
11/12/2021,465.119995,467.859985,464.109985,467.269989,465.634094,53423300
11/15/2021,468.640015,468.809998,466.230011,467.429993,465.793549,46980500
11/16/2021,467.149994,470.48999,467.070007,469.279999,467.637085,48857500
11/17/2021,469,469.190002,467.480011,468.140015,466.501099,47858300
11/18/2021,469.23999,470.01001,466.339996,469.730011,468.08551,50625600
11/19/2021,469.609985,470.940002,468.5,468.890015,467.248474,57315600
11/22/2021,470.890015,473.540009,467.350006,467.570007,465.933075,72762000
11/23/2021,467.220001,469.100006,464.450012,468.190002,466.550903,73206500
11/24/2021,466.059998,469.570007,465.190002,469.440002,467.796509,61858800
11/26/2021,462.339996,463.899994,457.769989,458.970001,457.36319,112669600
11/29/2021,464.070007,466.559998,461.730011,464.600006,462.97348,86268800
11/30/2021,462,464.029999,455.299988,455.559998,453.965118,148559600
12/1/2021,461.640015,464.670013,450.290009,450.5,448.922821,131939200
12/2/2021,450.730011,459.070007,450.309998,457.399994,455.798676,127637800
12/3/2021,459.170013,460.299988,448.920013,453.420013,451.832611,137167700
12/6/2021,456.130005,460.790009,453.559998,458.790009,457.183807,98977500
12/7/2021,464.410004,468.880005,458.649994,468.279999,466.640594,95484700
12/8/2021,468.700012,470,466.829987,469.519989,467.876221,72238800
12/9/2021,468.149994,469.630005,466.140015,466.350006,464.717346,61272600
12/10/2021,469.230011,470.899994,466.51001,470.73999,469.091949,76949400
12/13/2021,470.190002,470.559998,466.269989,466.570007,464.936584,87724700
12/14/2021,463.089996,465.73999,460.25,463.359985,461.737793,97264100
12/15/2021,463.420013,470.859985,460.73999,470.600006,468.952454,116899300
12/16/2021,472.570007,472.869995,464.799988,466.450012,464.816986,116568600
12/17/2021,461.549988,464.73999,458.059998,459.869995,459.869995,135511600
12/20/2021,454.480011,455.399994,451.140015,454.980011,454.980011,107134800
12/21/2021,458.609985,463.209991,456.309998,463.059998,463.059998,69806300
12/22/2021,462.790009,467.809998,462.579987,467.690002,467.690002,58890200
12/23/2021,468.75,472.190002,468.640015,470.600006,470.600006,56439700
12/27/2021,472.059998,477.309998,472.01001,477.26001,477.26001,56808600
12/28/2021,477.720001,478.809998,476.059998,476.869995,476.869995,47274600
12/29/2021,476.980011,478.559998,475.920013,477.480011,477.480011,54503000
12/30/2021,477.929993,479,475.670013,476.160004,476.160004,55329000
12/31/2021,475.640015,476.859985,474.670013,474.959991,474.959991,65237400
1/3/2022,476.299988,477.850006,473.850006,477.709991,477.709991,72668200
1/4/2022,479.220001,479.980011,475.579987,477.549988,477.549988,71178700
1/5/2022,477.160004,477.980011,468.279999,468.380005,468.380005,104538900
1/6/2022,467.890015,470.820007,465.429993,467.940002,467.940002,86858900
1/7/2022,467.950012,469.200012,464.649994,466.089996,466.089996,85064800
1/10/2022,462.700012,465.73999,456.600006,465.51001,465.51001,119362000
1/11/2022,465.230011,469.850006,462.049988,469.75,469.75,74303100
1/12/2022,471.589996,473.200012,468.940002,471.019989,471.019989,67605400
1/13/2022,472.190002,472.880005,463.440002,464.529999,464.529999,91173100
1/14/2022,461.190002,465.089996,459.899994,464.720001,464.720001,95849600
1/18/2022,459.73999,459.959991,455.309998,456.48999,456.48999,109709100
1/19/2022,458.130005,459.609985,451.459991,451.75,451.75,109357600
1/20/2022,453.75,458.73999,444.5,446.75,446.75,122379700
1/21/2022,445.559998,448.059998,437.950012,437.980011,437.980011,202271200
1/24/2022,432.029999,440.380005,420.76001,439.839996,439.839996,251783900
1/25/2022,433.059998,439.720001,427.149994,434.470001,434.470001,167997300
1/26/2022,440.720001,444.040009,428.859985,433.380005,433.380005,186391100
1/27/2022,438.26001,441.589996,429.450012,431.23999,431.23999,149878300
1/28/2022,432.679993,442,427.820007,441.950012,441.950012,164457400
1/31/2022,441.23999,450.279999,439.809998,449.910004,449.910004,152251400
2/1/2022,450.679993,453.630005,446.940002,452.950012,452.950012,123155400
2/2/2022,455.5,458.119995,453.049988,457.350006,457.350006,117361000
2/3/2022,450.950012,452.970001,445.709991,446.600006,446.600006,118024400
2/4/2022,446.350006,452.779999,443.829987,448.700012,448.700012,118335600
2/7/2022,449.51001,450.98999,445.850006,447.26001,447.26001,84472900
2/8/2022,446.730011,451.920013,445.220001,450.940002,450.940002,81012000
2/9/2022,455.220001,457.880005,455.01001,457.540009,457.540009,92589900
2/10/2022,451.339996,457.709991,447.200012,449.320007,449.320007,140103700
2/11/2022,449.410004,451.609985,438.940002,440.459991,440.459991,153064100
2/14/2022,439.920013,441.600006,435.339996,439.019989,439.019989,123006300
2/15/2022,443.730011,446.279999,443.179993,446.100006,446.100006,88482700
2/16/2022,443.929993,448.059998,441.940002,446.600006,446.600006,84863600
2/17/2022,443.220001,446.570007,436.420013,437.059998,437.059998,102259100
2/18/2022,437.329987,438.660004,431.820007,434.230011,434.230011,132642900
2/22/2022,431.890015,435.5,425.859985,429.570007,429.570007,124391800
2/23/2022,432.660004,433.26001,421.350006,421.950012,421.950012,132578000
2/24/2022,411.019989,428.76001,410.640015,428.299988,428.299988,213942900
2/25/2022,429.609985,437.839996,427.859985,437.75,437.75,121804500
2/28/2022,432.029999,438.200012,430.700012,436.630005,436.630005,145347600
3/1/2022,435.040009,437.170013,427.109985,429.980011,429.980011,137785900
3/2/2022,432.369995,439.720001,431.570007,437.890015,437.890015,117726500
3/3/2022,440.470001,441.109985,433.799988,435.709991,435.709991,105501700
3/4/2022,431.75,433.369995,427.880005,432.170013,432.170013,113978200
3/7/2022,431.549988,432.299988,419.359985,419.429993,419.429993,137501700
3/8/2022,419.619995,427.209991,415.119995,416.25,416.25,164334600
3/9/2022,425.140015,429.51001,422.820007,427.410004,427.410004,116990765
